"ID","year","place","sowing","varietyID","variety","block","plot","ind","LeafDryWeight_g","ShootDryWeight_g","ShootFreshWeight_g","LeafFreshWeight_g","GrowthStage","NumberOfNodes","NumberOfTillers","PlantHeight_cm","TillerLength_cm"
NA,2019,"Tottori","Jul",116,"GmJMC116","W3",12,3,NA,68.52,231.48,NA,4,5,13,68,61
NA,2019,"Tottori","Jul",116,"GmJMC116","W3",12,4,NA,NA,NA,NA,NA,NA,NA,60,NA
NA,2019,"Tottori","Jul",24,"GmWMC024","W3",13,1,NA,NA,NA,NA,NA,NA,NA,46,NA
NA,2019,"Tottori","Jul",24,"GmWMC024","W3",13,2,21.21,47.68,174.74,63.87,5,11,14,41,25
NA,2019,"Tottori","Jul",24,"GmWMC024","W3",13,3,NA,12.94,47.04,NA,4,3,12,37,41
NA,2019,"Tottori","Jul",24,"GmWMC024","W3",13,4,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",20,"GmWMC020","W3",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",20,"GmWMC020","W3",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",20,"GmWMC020","W3",14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",20,"GmWMC020","W3",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",44,"GmJMC044","W3",15,1,NA,NA,NA,NA,NA,NA,NA,26,NA
NA,2019,"Tottori","Jul",44,"GmJMC044","W3",15,2,13.76,32.57,112.28,36.8,5,5,9,24,28
NA,2019,"Tottori","Jul",44,"GmJMC044","W3",15,3,NA,NA,NA,NA,NA,NA,NA,19,NA
NA,2019,"Tottori","Jul",44,"GmJMC044","W3",15,4,NA,27.17,97.41,NA,5,6,9,26,35
NA,2019,"Tottori","Jul",7,"GmJMC007","W3",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",7,"GmJMC007","W3",16,2,4.22,17.73,70.48,12.36,6,4,9,22,17
NA,2019,"Tottori","Jul",7,"GmJMC007","W3",16,3,NA,24.84,100.34,NA,6,6,10,27,26
NA,2019,"Tottori","Jul",7,"GmJMC007","W3",16,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",154,"GmWMC154","W3",17,1,NA,NA,NA,NA,NA,NA,NA,42,NA
NA,2019,"Tottori","Jul",154,"GmWMC154","W3",17,2,15.58,30.79,137.13,61.11,3,7,18,49,45
NA,2019,"Tottori","Jul",154,"GmWMC154","W3",17,3,NA,41.07,183.4,NA,3,7,16,49,47
NA,2019,"Tottori","Jul",154,"GmWMC154","W3",17,4,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",149,"GmJMC149","W3",18,1,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",149,"GmJMC149","W3",18,2,18.71,34.8,128.05,63.06,3,5,15,59,48
NA,2019,"Tottori","Jul",149,"GmJMC149","W3",18,3,NA,53.51,210.1,NA,3,7,15,56,59
NA,2019,"Tottori","Jul",149,"GmJMC149","W3",18,4,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",25,"GmJMC025","W3",19,1,NA,NA,NA,NA,NA,NA,NA,29,NA
NA,2019,"Tottori","Jul",25,"GmJMC025","W3",19,2,6.11,12.55,38.24,15.69,6,3,7,25,29
NA,2019,"Tottori","Jul",25,"GmJMC025","W3",19,3,NA,49.16,165.81,NA,6,6,11,43,41
NA,2019,"Tottori","Jul",25,"GmJMC025","W3",19,4,NA,NA,NA,NA,NA,NA,NA,37,NA
NA,2019,"Tottori","Jul",86,"GmWMC086","W3",20,1,NA,NA,NA,NA,NA,NA,NA,43,NA
NA,2019,"Tottori","Jul",86,"GmWMC086","W3",20,2,5.04,25.11,80.31,15.66,6,4,12,41,28
NA,2019,"Tottori","Jul",86,"GmWMC086","W3",20,3,NA,14.46,46.31,NA,6,0,8,36,30
NA,2019,"Tottori","Jul",86,"GmWMC086","W3",20,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",119,"GmWMC119","W3",21,1,NA,NA,NA,NA,NA,NA,NA,37,NA
NA,2019,"Tottori","Jul",119,"GmWMC119","W3",21,2,17.27,45.57,157.83,50.88,5,6,17,40,34
NA,2019,"Tottori","Jul",119,"GmWMC119","W3",21,3,NA,55.01,198.24,NA,6,3,1,42,42
NA,2019,"Tottori","Jul",119,"GmWMC119","W3",21,4,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",165,"GmWMC165","W3",22,1,NA,NA,NA,NA,NA,NA,NA,59,NA
NA,2019,"Tottori","Jul",165,"GmWMC165","W3",22,2,21.3,42.71,146.45,67.65,4,6,16,53,46
NA,2019,"Tottori","Jul",165,"GmWMC165","W3",22,3,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",165,"GmWMC165","W3",22,4,NA,28.11,95.19,NA,4,9,20,54,48
NA,2019,"Tottori","Jul",186,"GmWMC186","W3",23,1,NA,NA,NA,NA,NA,NA,NA,42,NA
NA,2019,"Tottori","Jul",186,"GmWMC186","W3",23,2,14.16,26.64,96.98,47.38,2,9,16,45,36
NA,2019,"Tottori","Jul",186,"GmWMC186","W3",23,3,NA,21.75,81.38,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",186,"GmWMC186","W3",23,4,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",151,"GmWMC151","W3",24,1,NA,NA,NA,NA,NA,NA,NA,49,NA
NA,2019,"Tottori","Jul",151,"GmWMC151","W3",24,2,22.71,45.35,189.7,84.29,3,8,19,53,45
NA,2019,"Tottori","Jul",151,"GmWMC151","W3",24,3,NA,37.31,158.4,NA,3,5,15,49,50
NA,2019,"Tottori","Jul",151,"GmWMC151","W3",24,4,NA,NA,NA,NA,NA,NA,NA,50,NA
NA,2019,"Tottori","Jul",160,"GmWMC160","W3",25,1,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",160,"GmWMC160","W3",25,2,12.6,23.04,97.65,50.23,1,8,18,46,39
NA,2019,"Tottori","Jul",160,"GmWMC160","W3",25,3,NA,23.18,96.17,NA,1,9,17,45,38
NA,2019,"Tottori","Jul",160,"GmWMC160","W3",25,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",40,"GmJMC040","W3",26,1,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",40,"GmJMC040","W3",26,2,20.5,40.62,131.12,58.78,5,5,14,44,45
NA,2019,"Tottori","Jul",40,"GmJMC040","W3",26,3,NA,45.82,161.51,NA,5,7,10,43,44
NA,2019,"Tottori","Jul",40,"GmJMC040","W3",26,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",102,"GmJMC102","W3",27,1,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",102,"GmJMC102","W3",27,2,16.23,32.13,107.54,45.84,5,3,10,37,42
NA,2019,"Tottori","Jul",102,"GmJMC102","W3",27,3,NA,29.26,98.92,NA,5,6,11,38,45
NA,2019,"Tottori","Jul",102,"GmJMC102","W3",27,4,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",139,"GmJMC139","W3",28,1,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",139,"GmJMC139","W3",28,2,25.59,50.62,209.47,96.4,3,8,17,54,53
NA,2019,"Tottori","Jul",139,"GmJMC139","W3",28,3,NA,46.51,193.79,NA,2,8,10,51,54
NA,2019,"Tottori","Jul",139,"GmJMC139","W3",28,4,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",72,"GmWMC072","W3",29,1,NA,NA,NA,NA,NA,NA,NA,51,NA
NA,2019,"Tottori","Jul",72,"GmWMC072","W3",29,2,23.82,43.71,134.39,70.73,4,5,15,51,54
NA,2019,"Tottori","Jul",72,"GmWMC072","W3",29,3,NA,51.94,176.67,NA,4,8,16,57,54
NA,2019,"Tottori","Jul",72,"GmWMC072","W3",29,4,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",171,"GmWMC171","W3",30,1,NA,NA,NA,NA,NA,NA,NA,50,NA
NA,2019,"Tottori","Jul",171,"GmWMC171","W3",30,2,25.56,48.13,192.83,96.87,4,8,18,55,47
NA,2019,"Tottori","Jul",171,"GmWMC171","W3",30,3,NA,43.42,174.82,NA,3,6,17,52,52
NA,2019,"Tottori","Jul",171,"GmWMC171","W3",30,4,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",39,"GmJMC039","W3",31,1,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",39,"GmJMC039","W3",31,2,19.73,45.72,159.05,61.18,5,7,10,48,24
NA,2019,"Tottori","Jul",39,"GmJMC039","W3",31,3,NA,35.37,120.9,NA,5,4,10,42,41
NA,2019,"Tottori","Jul",39,"GmJMC039","W3",31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",166,"GmWMC166","W3",32,1,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",166,"GmWMC166","W3",32,2,28.4,54.48,207.48,100.29,3,8,17,49,52
NA,2019,"Tottori","Jul",166,"GmWMC166","W3",32,3,NA,25.27,97.65,NA,3,5,17,52,51
NA,2019,"Tottori","Jul",166,"GmWMC166","W3",32,4,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",61,"GmJMC061","W3",33,1,NA,60.12,210.74,NA,5,5,14,42,20
NA,2019,"Tottori","Jul",61,"GmJMC061","W3",33,2,26.97,53.8,190.42,81.83,5,4,13,46,20
NA,2019,"Tottori","Jul",61,"GmJMC061","W3",33,3,NA,NA,NA,NA,NA,NA,NA,18,NA
NA,2019,"Tottori","Jul",61,"GmJMC061","W3",33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",51,"GmJMC051","W3",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",51,"GmJMC051","W3",34,2,23.53,45.63,149.93,64.8,5,4,11,38,23
NA,2019,"Tottori","Jul",51,"GmJMC051","W3",34,3,NA,52.41,175.44,NA,5,5,12,37,41
NA,2019,"Tottori","Jul",51,"GmJMC051","W3",34,4,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",91,"GmJMC091","W3",35,1,18.2,31.93,102.27,53.53,4,6,15,38,36
NA,2019,"Tottori","Jul",91,"GmJMC091","W3",35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",91,"GmJMC091","W3",35,3,NA,40.93,131.95,NA,4,4,13,44,42
NA,2019,"Tottori","Jul",91,"GmJMC091","W3",35,4,NA,NA,NA,NA,NA,NA,NA,42,NA
NA,2019,"Tottori","Jul",81,"GmJMC081","W3",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",81,"GmJMC081","W3",36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",81,"GmJMC081","W3",36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",81,"GmJMC081","W3",36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",74,"GmWMC074","W3",37,1,NA,NA,NA,NA,NA,NA,NA,29,NA
NA,2019,"Tottori","Jul",74,"GmWMC074","W3",37,2,16.68,30.77,87.91,39.53,5,9,9,28,16
NA,2019,"Tottori","Jul",74,"GmWMC074","W3",37,3,NA,14.56,43.15,NA,0.5,5,11,26,18
NA,2019,"Tottori","Jul",74,"GmWMC074","W3",37,4,NA,NA,NA,NA,NA,NA,NA,30,NA
NA,2019,"Tottori","Jul",49,"GmJMC049","W3",38,1,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",49,"GmJMC049","W3",38,2,11.07,22.47,78.08,33.26,5,4,9,31,32
NA,2019,"Tottori","Jul",49,"GmJMC049","W3",38,3,NA,26.55,90.61,NA,5,7,13,29,23
NA,2019,"Tottori","Jul",49,"GmJMC049","W3",38,4,NA,NA,NA,NA,NA,NA,NA,27,NA
NA,2019,"Tottori","Jul",225,"UA-4805","W3",39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",225,"UA-4805","W3",39,2,8.01,17.24,61.45,23.87,5,6,11,34,13
NA,2019,"Tottori","Jul",225,"UA-4805","W3",39,3,NA,35.83,122.16,NA,5,5,9,36,41
NA,2019,"Tottori","Jul",225,"UA-4805","W3",39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",124,"GmWMC124","W3",40,1,NA,NA,NA,NA,NA,NA,NA,35,NA
NA,2019,"Tottori","Jul",124,"GmWMC124","W3",40,2,19.38,34.18,102.09,51.72,4,4,17,50,39
NA,2019,"Tottori","Jul",124,"GmWMC124","W3",40,3,NA,52.46,160.43,NA,4,6,17,55,42
NA,2019,"Tottori","Jul",124,"GmWMC124","W3",40,4,NA,NA,NA,NA,NA,NA,NA,51,NA
NA,2019,"Tottori","Jul",142,"GmWMC142","W3",41,1,NA,NA,NA,NA,NA,NA,NA,51,NA
NA,2019,"Tottori","Jul",142,"GmWMC142","W3",41,2,17.1,32.76,116.66,54.93,4,7,18,47,45
NA,2019,"Tottori","Jul",142,"GmWMC142","W3",41,3,NA,33.54,120.66,NA,3,7,18,46,52
NA,2019,"Tottori","Jul",142,"GmWMC142","W3",41,4,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",17,"GmJMC017","W3",42,1,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",17,"GmJMC017","W3",42,2,18.42,37.31,127.78,58.19,5,6,14,37,20
NA,2019,"Tottori","Jul",17,"GmJMC017","W3",42,3,NA,39.49,142.25,NA,5,6,11,36,21
NA,2019,"Tottori","Jul",17,"GmJMC017","W3",42,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",80,"GmJMC080","W3",43,1,NA,NA,NA,NA,NA,NA,NA,39,NA
NA,2019,"Tottori","Jul",80,"GmJMC080","W3",43,2,16.78,29.49,102.98,51.27,4,8,13,31,26
NA,2019,"Tottori","Jul",80,"GmJMC080","W3",43,3,NA,24.79,85.17,NA,4,7,12,33,38
NA,2019,"Tottori","Jul",80,"GmJMC080","W3",43,4,NA,NA,NA,NA,NA,NA,NA,34,NA
NA,2019,"Tottori","Jul",11,"GmWMC011","W3",44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",11,"GmWMC011","W3",44,2,17.03,33.96,136.69,52.65,5,6,10,33,26
NA,2019,"Tottori","Jul",11,"GmWMC011","W3",44,3,NA,34.33,137.28,NA,5,6,12,32,35
NA,2019,"Tottori","Jul",11,"GmWMC011","W3",44,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",101,"GmJMC101","W3",45,1,NA,NA,NA,NA,NA,NA,NA,35,NA
NA,2019,"Tottori","Jul",101,"GmJMC101","W3",45,2,25.29,44.79,146.84,73.9,3,5,14,54,32
NA,2019,"Tottori","Jul",101,"GmJMC101","W3",45,3,NA,60.68,220.39,NA,4,6,17,54,38
NA,2019,"Tottori","Jul",101,"GmJMC101","W3",45,4,NA,NA,NA,NA,NA,NA,NA,58,NA
NA,2019,"Tottori","Jul",41,"GmJMC041","W3",46,1,NA,NA,NA,NA,NA,NA,NA,23,NA
NA,2019,"Tottori","Jul",41,"GmJMC041","W3",46,2,4.01,14.44,55.34,12.14,6,3,7,23,9
NA,2019,"Tottori","Jul",41,"GmJMC041","W3",46,3,NA,23.28,87.67,NA,6,4,9,25,14
NA,2019,"Tottori","Jul",41,"GmJMC041","W3",46,4,NA,NA,NA,NA,NA,NA,NA,26,NA
NA,2019,"Tottori","Jul",162,"GmWMC162","W3",47,1,NA,NA,NA,NA,NA,NA,NA,58,NA
NA,2019,"Tottori","Jul",162,"GmWMC162","W3",47,2,19.4,40.73,164.55,70.48,3,6,18,63,64
NA,2019,"Tottori","Jul",162,"GmWMC162","W3",47,3,NA,50.06,216.35,NA,3,9,19,63,55
NA,2019,"Tottori","Jul",162,"GmWMC162","W3",47,4,NA,NA,NA,NA,NA,NA,NA,62,NA
NA,2019,"Tottori","Jul",78,"GmJMC078","W3",48,1,NA,NA,NA,NA,NA,NA,NA,56,NA
NA,2019,"Tottori","Jul",78,"GmJMC078","W3",48,2,23.24,48.27,159.14,67.89,5,3,13,59,48
NA,2019,"Tottori","Jul",78,"GmJMC078","W3",48,3,NA,40.2,140.55,NA,5,6,12,54,50
NA,2019,"Tottori","Jul",78,"GmJMC078","W3",48,4,NA,NA,NA,NA,NA,NA,NA,53,NA
NA,2019,"Tottori","Jul",156,"GmWMC156","W3",49,1,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",156,"GmWMC156","W3",49,2,16.63,31.88,133.73,62.83,2,9,15,50,47
NA,2019,"Tottori","Jul",156,"GmWMC156","W3",49,3,NA,39.89,175.05,NA,3,9,18,51,50
NA,2019,"Tottori","Jul",156,"GmWMC156","W3",49,4,NA,NA,NA,NA,NA,NA,NA,48,NA
NA,2019,"Tottori","Jul",89,"GmWMC089","W3",50,1,NA,NA,NA,NA,NA,NA,NA,22,NA
NA,2019,"Tottori","Jul",89,"GmWMC089","W3",50,2,17.69,44.03,160.02,52.39,5,6,10,31,18
NA,2019,"Tottori","Jul",89,"GmWMC089","W3",50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",89,"GmWMC089","W3",50,4,NA,27.01,102.22,NA,6,6,10,28,30
NA,2019,"Tottori","Jul",140,"GmWMC140","W3",51,1,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",140,"GmWMC140","W3",51,2,36.15,19.38,136.18,61.79,3,5,17,44,33
NA,2019,"Tottori","Jul",140,"GmWMC140","W3",51,3,NA,40.41,158.39,NA,3,7,16,50,41
NA,2019,"Tottori","Jul",140,"GmWMC140","W3",51,4,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",42,"GmWMC042","W3",52,1,NA,NA,NA,NA,NA,NA,NA,23,NA
NA,2019,"Tottori","Jul",42,"GmWMC042","W3",52,2,6.5,22.43,73.38,17.95,6,3,14,17,25
NA,2019,"Tottori","Jul",42,"GmWMC042","W3",52,3,NA,14.24,46.79,NA,6,3,13,17,21
NA,2019,"Tottori","Jul",42,"GmWMC042","W3",52,4,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",83,"GmWMC083","W3",53,1,NA,NA,NA,NA,NA,NA,NA,25,NA
NA,2019,"Tottori","Jul",83,"GmWMC083","W3",53,2,NA,33.09,117.92,NA,5,3,14,28,28
NA,2019,"Tottori","Jul",83,"GmWMC083","W3",53,3,NA,30.22,114.87,NA,5,7,12,28,22
NA,2019,"Tottori","Jul",83,"GmWMC083","W3",53,4,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",52,"GmJMC052","W3",54,1,NA,NA,NA,NA,NA,NA,NA,29,NA
NA,2019,"Tottori","Jul",52,"GmJMC052","W3",54,2,6.96,20.7,66.36,16.79,6,5,12,28,20
NA,2019,"Tottori","Jul",52,"GmJMC052","W3",54,3,NA,10.06,33.58,NA,6,1,8,28,31
NA,2019,"Tottori","Jul",52,"GmJMC052","W3",54,4,NA,NA,NA,NA,NA,NA,NA,34,NA
NA,2019,"Tottori","Jul",67,"GmJMC067","W3",55,1,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",67,"GmJMC067","W3",55,2,16.13,31.73,102.84,45.48,5,5,14,51,26
NA,2019,"Tottori","Jul",67,"GmJMC067","W3",55,3,NA,27.08,92.89,NA,5,5,16,53,44
NA,2019,"Tottori","Jul",67,"GmJMC067","W3",55,4,NA,NA,NA,NA,NA,NA,NA,52,NA
NA,2019,"Tottori","Jul",4,"GmJMC004","W3",56,1,NA,NA,NA,NA,NA,NA,NA,21,NA
NA,2019,"Tottori","Jul",4,"GmJMC004","W3",56,2,2.7,14.15,54.95,9.89,6,3,8,20,13
NA,2019,"Tottori","Jul",4,"GmJMC004","W3",56,3,NA,19.6,78.53,NA,6,5,10,17,11
NA,2019,"Tottori","Jul",4,"GmJMC004","W3",56,4,NA,NA,NA,NA,NA,NA,NA,21,NA
NA,2019,"Tottori","Jul",12,"GmWMC012","W3",57,1,10.49,27.42,96.37,28.98,6,3,12,26,21
NA,2019,"Tottori","Jul",12,"GmWMC012","W3",57,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",12,"GmWMC012","W3",57,3,NA,15.56,57.37,NA,6,3,12,24,22
NA,2019,"Tottori","Jul",12,"GmWMC012","W3",57,4,NA,NA,NA,NA,NA,NA,NA,27,NA
NA,2019,"Tottori","Jul",54,"GmJMC054","W3",58,1,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",54,"GmJMC054","W3",58,2,29.35,51.69,178.89,91.82,4,8,16,33,32
NA,2019,"Tottori","Jul",54,"GmJMC054","W3",58,3,NA,20.67,69.02,NA,4,5,13,30,14
NA,2019,"Tottori","Jul",54,"GmJMC054","W3",58,4,NA,NA,NA,NA,NA,NA,NA,21,NA
NA,2019,"Tottori","Jul",135,"GmWMC135","W3",59,1,NA,NA,NA,NA,NA,NA,NA,71,NA
NA,2019,"Tottori","Jul",135,"GmWMC135","W3",59,2,25.98,53.99,196.04,82.38,4,6,16,73,55
NA,2019,"Tottori","Jul",135,"GmWMC135","W3",59,3,NA,46.25,166.49,NA,3,7,18,67,60
NA,2019,"Tottori","Jul",135,"GmWMC135","W3",59,4,NA,NA,NA,NA,NA,NA,NA,67,NA
NA,2019,"Tottori","Jul",75,"GmWMC075","W3",60,1,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",75,"GmWMC075","W3",60,2,21.19,45.48,148.94,59.45,5,9,17,44,19
NA,2019,"Tottori","Jul",75,"GmWMC075","W3",60,3,NA,13.48,44.68,NA,3,3,10,28,25
NA,2019,"Tottori","Jul",75,"GmWMC075","W3",60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2019,"Tottori","Jul",35,"GmWMC035","W3",61,1,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",35,"GmWMC035","W3",61,2,22.16,48.13,154.75,60.52,5,7,14,37,28
NA,2019,"Tottori","Jul",35,"GmWMC035","W3",61,3,NA,50.07,156.59,NA,5,13,14,39,19
NA,2019,"Tottori","Jul",35,"GmWMC035","W3",61,4,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",172,"GmJMC172","W3",62,1,NA,NA,NA,NA,NA,NA,NA,37,NA
NA,2019,"Tottori","Jul",172,"GmJMC172","W3",62,2,25.5,45.97,179.63,88.25,3,7,17,39,65
NA,2019,"Tottori","Jul",172,"GmJMC172","W3",62,3,NA,42.62,182.39,NA,3,6,13,39,59
NA,2019,"Tottori","Jul",172,"GmJMC172","W3",62,4,NA,NA,NA,NA,NA,NA,NA,36,NA
NA,2019,"Tottori","Jul",157,"GmWMC157","W3",63,1,NA,NA,NA,NA,NA,NA,NA,41,NA
NA,2019,"Tottori","Jul",157,"GmWMC157","W3",63,2,11.46,19.84,74.59,38.46,1,7,13,41,30
NA,2019,"Tottori","Jul",157,"GmWMC157","W3",63,3,NA,20.98,79.85,NA,1,6,13,43,30
NA,2019,"Tottori","Jul",157,"GmWMC157","W3",63,4,NA,NA,NA,NA,NA,NA,NA,44,NA
NA,2019,"Tottori","Jul",224,"5002T","W3",64,1,NA,NA,NA,NA,NA,NA,NA,28,NA
NA,2019,"Tottori","Jul",224,"5002T","W3",64,2,28.16,56.07,180.56,79.14,5,7,19,36,26
NA,2019,"Tottori","Jul",224,"5002T","W3",64,3,NA,56.18,184.37,NA,4,8,13,38,25
NA,2019,"Tottori","Jul",224,"5002T","W3",64,4,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",227,"Tachiutaka","W3",65,1,NA,NA,NA,NA,NA,NA,NA,29,NA
NA,2019,"Tottori","Jul",227,"Tachiutaka","W3",65,2,13.51,28.71,105.91,35.6,5,4,8,27,12
NA,2019,"Tottori","Jul",227,"Tachiutaka","W3",65,3,NA,32.01,113.48,NA,6,6,13,24,20
NA,2019,"Tottori","Jul",227,"Tachiutaka","W3",65,4,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",187,"GmWMC187","W3",66,1,NA,NA,NA,NA,NA,NA,NA,38,NA
NA,2019,"Tottori","Jul",187,"GmWMC187","W3",66,2,21,39.09,154.96,73.21,3,7,18,41,90
NA,2019,"Tottori","Jul",187,"GmWMC187","W3",66,3,NA,42.47,167.25,NA,3,9,18,52,78
NA,2019,"Tottori","Jul",187,"GmWMC187","W3",66,4,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",175,"GmWMC175","W3",67,1,NA,NA,NA,NA,NA,NA,NA,58,NA
NA,2019,"Tottori","Jul",175,"GmWMC175","W3",67,2,31.97,61.75,217.85,103.27,3,6,15,70,62
NA,2019,"Tottori","Jul",175,"GmWMC175","W3",67,3,NA,73.63,260.53,NA,4,7,17,70,62
NA,2019,"Tottori","Jul",175,"GmWMC175","W3",67,4,NA,NA,NA,NA,NA,NA,NA,67,NA
NA,2019,"Tottori","Jul",97,"GmJMC097","W3",68,1,NA,NA,NA,NA,NA,NA,NA,31,NA
NA,2019,"Tottori","Jul",97,"GmJMC097","W3",68,2,NA,29.97,106.12,56.18,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",97,"GmJMC097","W3",68,3,NA,62.86,214.38,NA,3,3,15,47,26
NA,2019,"Tottori","Jul",97,"GmJMC097","W3",68,4,NA,NA,NA,NA,NA,NA,NA,45,NA
NA,2019,"Tottori","Jul",3,"GmJMC003","W3",69,1,NA,NA,NA,NA,NA,NA,NA,22,NA
NA,2019,"Tottori","Jul",3,"GmJMC003","W3",69,2,NA,35.64,121.62,22.65,6,5,10,12,27
NA,2019,"Tottori","Jul",3,"GmJMC003","W3",69,3,NA,32.29,114.38,NA,6,5,11,25,15
NA,2019,"Tottori","Jul",3,"GmJMC003","W3",69,4,NA,NA,NA,NA,NA,NA,NA,24,NA
NA,2019,"Tottori","Jul",189,"GmWMC189","W3",70,1,NA,NA,NA,NA,NA,NA,NA,47,NA
NA,2019,"Tottori","Jul",189,"GmWMC189","W3",70,2,14.96,26.27,93.18,48.2,1,4,16,44,32
NA,2019,"Tottori","Jul",189,"GmWMC189","W3",70,3,NA,11.26,41.04,NA,1,4,12,36,36
NA,2019,"Tottori","Jul",189,"GmWMC189","W3",70,4,NA,NA,NA,NA,NA,NA,NA,40,NA
NA,2019,"Tottori","Jul",48,"GmWMC048","W3",71,1,NA,NA,NA,NA,NA,NA,NA,32,NA
NA,2019,"Tottori","Jul",48,"GmWMC048","W3",71,2,18.02,38.79,135.11,48.37,6,8,12,31,15
NA,2019,"Tottori","Jul",48,"GmWMC048","W3",71,3,NA,11.35,39.37,NA,6,2,12,27,17
